option_symbol,expiration,strike,call_put,exercise_style,shares_per_contract,date,open,high,low,close
O:F240119C00007350,2024-01-19,7.35,call,american,100,2023-12-15,3.5,3.82,3.5,3.8
O:F240119C00009350,2024-01-19,9.35,call,american,100,2023-12-15,1.44,1.87,1.44,1.82
O:F240119C00010000,2024-01-19,10.0,call,american,100,2023-12-15,0.87,1.2,0.81,1.2
O:F240119C00011350,2024-01-19,11.35,call,american,100,2023-12-15,0.01,0.02,0.01,0.01
O:F240119C00013000,2024-01-19,13.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119C00014350,2024-01-19,14.35,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119C00015000,2024-01-19,15.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119C00016350,2024-01-19,16.35,call,american,100,2023-12-15,,,,
O:F240119C00018000,2024-01-19,18.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119C00019350,2024-01-19,19.35,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119C00020000,2024-01-19,20.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119C00021350,2024-01-19,21.35,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119C00024350,2024-01-19,24.35,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119C00026350,2024-01-19,26.35,call,american,100,2023-12-15,,,,
O:F240119C00029350,2024-01-19,29.35,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119C00031350,2024-01-19,31.35,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119C00034350,2024-01-19,34.35,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119C00036350,2024-01-19,36.35,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119C00039350,2024-01-19,39.35,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119P00001350,2024-01-19,1.35,put,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119P00002350,2024-01-19,2.35,put,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119P00003350,2024-01-19,3.35,put,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119P00004350,2024-01-19,4.35,put,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119P00005000,2024-01-19,5.0,put,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119P00006000,2024-01-19,6.0,put,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119P00007350,2024-01-19,7.35,put,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119P00009350,2024-01-19,9.35,put,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119P00010000,2024-01-19,10.0,put,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:F240119P00011350,2024-01-19,11.35,put,american,100,2023-12-15,0.47,0.51,0.14,0.17
O:F240119P00013000,2024-01-19,13.0,put,american,100,2023-12-15,2.05,2.05,1.79,1.79
O:F240119P00014350,2024-01-19,14.35,put,american,100,2023-12-15,3.45,3.5,3.15,3.15
O:F240119P00015000,2024-01-19,15.0,put,american,100,2023-12-15,4.05,4.05,3.8,3.8
O:F240119P00016350,2024-01-19,16.35,put,american,100,2023-12-15,5.15,5.15,5.15,5.15
O:F240119P00018000,2024-01-19,18.0,put,american,100,2023-12-15,8.1,8.1,8.1,8.1
O:F240119P00019350,2024-01-19,19.35,put,american,100,2023-12-15,7.5,7.5,7.5,7.5
O:F240119P00020000,2024-01-19,20.0,put,american,100,2023-12-15,8.5,8.5,8.5,8.5
O:F240119P00021350,2024-01-19,21.35,put,american,100,2023-12-15,9.5,9.5,9.5,9.5
O:F240119P00024350,2024-01-19,24.35,put,american,100,2023-12-15,9.3,9.3,9.2,9.2
O:F240119P00026350,2024-01-19,26.35,put,american,100,2023-12-15,16.65,16.65,16.65,16.65
O:F240119P00029350,2024-01-19,29.35,put,american,100,2023-12-15,17.1,17.1,17.05,17.05
O:F240119P00031350,2024-01-19,31.35,put,american,100,2023-12-15,19.05,19.05,19.05,19.05
O:F240119P00034350,2024-01-19,34.35,put,american,100,2023-12-15,19.1,19.1,19.1,19.1
O:F240119P00036350,2024-01-19,36.35,put,american,100,2023-12-15,24.29,24.29,24.29,24.29
O:F240119P00039350,2024-01-19,39.35,put,american,100,2023-12-15,29.26,29.26,29.26,29.26
O:F240216C00003000,2024-02-16,3.0,call,american,100,2024-01-19,9.62,9.62,9.5,9.55
O:F240216C00004000,2024-02-16,4.0,call,american,100,2024-01-19,8.95,8.95,8.9,8.9
O:F240216C00005000,2024-02-16,5.0,call,american,100,2024-01-19,7.6,7.6,7.6,7.6
O:F240216C00006000,2024-02-16,6.0,call,american,100,2024-01-19,6.93,6.93,6.93,6.93
O:F240216C00007000,2024-02-16,7.0,call,american,100,2024-01-19,5.55,5.65,5.55,5.65
O:F240216C00008000,2024-02-16,8.0,call,american,100,2024-01-19,,,,
O:F240216C00009000,2024-02-16,9.0,call,american,100,2024-01-19,3.69,3.69,3.55,3.65
O:F240216C00010000,2024-02-16,10.0,call,american,100,2024-01-19,2.7,2.7,2.57,2.63
O:F240216C00011000,2024-02-16,11.0,call,american,100,2024-01-19,1.75,1.75,1.54,1.54
O:F240216C00012000,2024-02-16,12.0,call,american,100,2024-01-19,0.8,0.8,0.53,0.57
O:F240216C00013000,2024-02-16,13.0,call,american,100,2024-01-19,0.05,0.06,0.02,0.03
O:F240216C00014000,2024-02-16,14.0,call,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:F240216C00015000,2024-02-16,15.0,call,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:F240216C00016000,2024-02-16,16.0,call,american,100,2024-01-19,0.01,0.01,0.01,0.01
