option_symbol,expiration,strike,call_put,exercise_style,shares_per_contract,date,open,high,low,close
O:NVDA230317P00520000,2023-03-17,520.0,put,american,100,2023-02-17,260.2,260.2,257.5,257.7
O:NVDA230317P00540000,2023-03-17,540.0,put,american,100,2023-02-17,280.2,280.25,277.75,279.1
O:NVDA230317P00560000,2023-03-17,560.0,put,american,100,2023-02-17,300.3,301.6,298.55,301.55
O:NVDA230317P00580000,2023-03-17,580.0,put,american,100,2023-02-17,320.2,321.75,317.3,321.75
O:NVDA230317P00600000,2023-03-17,600.0,put,american,100,2023-02-17,340.85,340.85,336.6,340.1
O:NVDA230421C00060000,2023-04-21,60.0,call,american,100,2023-03-17,209.75,210.4,209.55,210.4
O:NVDA230421C00065000,2023-04-21,65.0,call,american,100,2023-03-17,204.7,204.7,204.7,204.7
O:NVDA230421C00070000,2023-04-21,70.0,call,american,100,2023-03-17,208.2,208.2,208.2,208.2
O:NVDA230421C00075000,2023-04-21,75.0,call,american,100,2023-03-17,194.45,194.5,192.85,194.5
O:NVDA230421C00080000,2023-04-21,80.0,call,american,100,2023-03-17,189.85,189.85,189.85,189.85
O:NVDA230421C00085000,2023-04-21,85.0,call,american,100,2023-03-17,184.45,185.4,184.05,185.4
O:NVDA230421C00090000,2023-04-21,90.0,call,american,100,2023-03-17,178.2,180.3,178.2,180.05
O:NVDA230421C00095000,2023-04-21,95.0,call,american,100,2023-03-17,173.45,174.05,172.55,174.05
O:NVDA230421C00100000,2023-04-21,100.0,call,american,100,2023-03-17,169.4,171.25,167.55,169.75
O:NVDA230421C00105000,2023-04-21,105.0,call,american,100,2023-03-17,163.48,166.25,163.48,165.4
O:NVDA230421C00110000,2023-04-21,110.0,call,american,100,2023-03-17,159.6,159.6,159.6,159.6
O:NVDA230421C00115000,2023-04-21,115.0,call,american,100,2023-03-17,152.95,155.6,152.95,155.6
O:NVDA230421C00120000,2023-04-21,120.0,call,american,100,2023-03-17,148.25,150.66,148.25,150.15
O:NVDA230421C00125000,2023-04-21,125.0,call,american,100,2023-03-17,,,,
O:NVDA230421C00130000,2023-04-21,130.0,call,american,100,2023-03-17,138.6,141.1,138.5,139.73
O:NVDA230421C00135000,2023-04-21,135.0,call,american,100,2023-03-17,135.32,136.75,134.15,136.75
O:NVDA230421C00140000,2023-04-21,140.0,call,american,100,2023-03-17,128.35,131.0,128.35,131.0
O:NVDA230421C00145000,2023-04-21,145.0,call,american,100,2023-03-17,124.68,125.6,124.4,125.2
O:NVDA230421C00150000,2023-04-21,150.0,call,american,100,2023-03-17,118.25,120.55,118.25,120.2
O:NVDA230421C00155000,2023-04-21,155.0,call,american,100,2023-03-17,113.5,115.8,112.85,115.15
O:NVDA230421C00160000,2023-04-21,160.0,call,american,100,2023-03-17,110.02,111.28,108.9,111.28
O:NVDA230421C00165000,2023-04-21,165.0,call,american,100,2023-03-17,103.1,106.1,103.1,105.82
