option_symbol,expiration,strike,call_put,exercise_style,shares_per_contract,date,open,high,low,close
O:RIVN231117P00020000,2023-11-17,20.0,put,american,100,2023-10-20,3.56,3.65,3.09,3.3
O:RIVN231117P00022500,2023-11-17,22.5,put,american,100,2023-10-20,5.92,5.92,5.69,5.74
O:RIVN231117P00025000,2023-11-17,25.0,put,american,100,2023-10-20,8.9,8.9,8.9,8.9
O:RIVN231117P00027500,2023-11-17,27.5,put,american,100,2023-10-20,10.34,10.34,10.34,10.34
O:RIVN231117P00030000,2023-11-17,30.0,put,american,100,2023-10-20,12.95,14.59,12.95,14.59
O:RIVN231117P00032500,2023-11-17,32.5,put,american,100,2023-10-20,13.4,15.75,13.4,15.3
O:RIVN231117P00035000,2023-11-17,35.0,put,american,100,2023-10-20,18.05,18.05,18.05,18.05
O:RIVN231117P00037500,2023-11-17,37.5,put,american,100,2023-10-20,20.55,20.55,20.55,20.55
O:RIVN231117P00040000,2023-11-17,40.0,put,american,100,2023-10-20,23.07,23.07,23.07,23.07
O:RIVN240119C00002500,2024-01-19,2.5,call,american,100,2023-12-15,13.0,13.0,13.0,13.0
O:RIVN240119C00005000,2024-01-19,5.0,call,american,100,2023-12-15,11.2,11.2,11.2,11.2
O:RIVN240119C00007500,2024-01-19,7.5,call,american,100,2023-12-15,8.0,8.0,8.0,8.0
O:RIVN240119C00010000,2024-01-19,10.0,call,american,100,2023-12-15,5.51,5.65,5.2,5.54
O:RIVN240119C00012500,2024-01-19,12.5,call,american,100,2023-12-15,3.1,3.35,2.75,3.15
O:RIVN240119C00015000,2024-01-19,15.0,call,american,100,2023-12-15,0.7,0.85,0.22,0.54
O:RIVN240119C00017500,2024-01-19,17.5,call,american,100,2023-12-15,0.02,0.02,0.01,0.01
O:RIVN240119C00020000,2024-01-19,20.0,call,american,100,2023-12-15,0.01,0.03,0.01,0.01
O:RIVN240119C00022500,2024-01-19,22.5,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00025000,2024-01-19,25.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00027500,2024-01-19,27.5,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00030000,2024-01-19,30.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00032500,2024-01-19,32.5,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00035000,2024-01-19,35.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00037500,2024-01-19,37.5,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00040000,2024-01-19,40.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00042500,2024-01-19,42.5,call,american,100,2023-12-15,0.01,0.04,0.01,0.04
O:RIVN240119C00045000,2024-01-19,45.0,call,american,100,2023-12-15,0.02,0.02,0.01,0.01
O:RIVN240119C00047500,2024-01-19,47.5,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00050000,2024-01-19,50.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00055000,2024-01-19,55.0,call,american,100,2023-12-15,,,,
O:RIVN240119C00060000,2024-01-19,60.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00065000,2024-01-19,65.0,call,american,100,2023-12-15,0.01,0.02,0.01,0.02
O:RIVN240119C00070000,2024-01-19,70.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00075000,2024-01-19,75.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00080000,2024-01-19,80.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00085000,2024-01-19,85.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00090000,2024-01-19,90.0,call,american,100,2023-12-15,0.02,0.02,0.02,0.02
O:RIVN240119C00095000,2024-01-19,95.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00100000,2024-01-19,100.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00105000,2024-01-19,105.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00110000,2024-01-19,110.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00115000,2024-01-19,115.0,call,american,100,2023-12-15,0.02,0.02,0.02,0.02
O:RIVN240119C00120000,2024-01-19,120.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00125000,2024-01-19,125.0,call,american,100,2023-12-15,0.02,0.02,0.02,0.02
O:RIVN240119C00130000,2024-01-19,130.0,call,american,100,2023-12-15,0.01,0.01,0.01,0.01
O:RIVN240119C00135000,2024-01-19,135.0,call,american,100,2023-12-15,0.02,0.02,0.02,0.02
