option_symbol,expiration,strike,call_put,exercise_style,shares_per_contract,date,open,high,low,close
O:COIN231215P00002500,2023-12-15,2.5,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:COIN231215P00005000,2023-12-15,5.0,put,american,100,2023-11-17,0.01,0.03,0.01,0.03
O:COIN231215P00007500,2023-12-15,7.5,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:COIN231215P00010000,2023-12-15,10.0,put,american,100,2023-11-17,0.06,0.06,0.01,0.01
O:COIN231215P00012500,2023-12-15,12.5,put,american,100,2023-11-17,0.06,0.06,0.06,0.06
O:COIN231215P00015000,2023-12-15,15.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:COIN231215P00017500,2023-12-15,17.5,put,american,100,2023-11-17,0.07,0.07,0.07,0.07
O:COIN231215P00020000,2023-12-15,20.0,put,american,100,2023-11-17,0.06,0.06,0.06,0.06
O:COIN231215P00022500,2023-12-15,22.5,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:COIN231215P00025000,2023-12-15,25.0,put,american,100,2023-11-17,0.05,0.05,0.05,0.05
O:COIN231215P00030000,2023-12-15,30.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:COIN231215P00035000,2023-12-15,35.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:COIN231215P00040000,2023-12-15,40.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:COIN231215P00045000,2023-12-15,45.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:COIN231215P00050000,2023-12-15,50.0,put,american,100,2023-11-17,0.01,0.02,0.01,0.02
O:COIN231215P00055000,2023-12-15,55.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:COIN231215P00060000,2023-12-15,60.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:COIN231215P00065000,2023-12-15,65.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:COIN231215P00070000,2023-12-15,70.0,put,american,100,2023-11-17,,,,
O:COIN231215P00075000,2023-12-15,75.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:COIN231215P00080000,2023-12-15,80.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:COIN231215P00085000,2023-12-15,85.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:COIN231215P00090000,2023-12-15,90.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:COIN231215P00095000,2023-12-15,95.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:COIN231215P00100000,2023-12-15,100.0,put,american,100,2023-11-17,0.06,0.06,0.01,0.01
O:COIN231215P00105000,2023-12-15,105.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:COIN231215P00110000,2023-12-15,110.0,put,american,100,2023-11-17,0.01,0.01,0.01,0.01
O:COIN231215P00115000,2023-12-15,115.0,put,american,100,2023-11-17,0.38,0.38,0.01,0.01
O:COIN231215P00120000,2023-12-15,120.0,put,american,100,2023-11-17,0.05,0.05,0.01,0.01
O:COIN231215P00125000,2023-12-15,125.0,put,american,100,2023-11-17,0.05,0.05,0.01,0.01
O:COIN231215P00130000,2023-12-15,130.0,put,american,100,2023-11-17,0.01,0.02,0.01,0.01
O:COIN231215P00135000,2023-12-15,135.0,put,american,100,2023-11-17,0.03,0.08,0.01,0.01
O:COIN231215P00140000,2023-12-15,140.0,put,american,100,2023-11-17,0.08,0.12,0.01,0.01
O:COIN231215P00145000,2023-12-15,145.0,put,american,100,2023-11-17,0.26,0.64,0.01,0.01
O:COIN231215P00150000,2023-12-15,150.0,put,american,100,2023-11-17,1.3,3.1,0.99,2.1
O:COIN231215P00155000,2023-12-15,155.0,put,american,100,2023-11-17,4.5,7.76,4.5,7.3
O:COIN231215P00160000,2023-12-15,160.0,put,american,100,2023-11-17,9.59,12.22,9.59,12.01
O:COIN231215P00165000,2023-12-15,165.0,put,american,100,2023-11-17,14.43,16.5,14.43,16.5
O:COIN231215P00170000,2023-12-15,170.0,put,american,100,2023-11-17,18.8,20.4,18.5,20.1
O:COIN231215P00175000,2023-12-15,175.0,put,american,100,2023-11-17,24.1,24.1,21.6,21.6
O:COIN231215P00180000,2023-12-15,180.0,put,american,100,2023-11-17,34.55,34.55,34.55,34.55
O:COIN231215P00185000,2023-12-15,185.0,put,american,100,2023-11-17,47.55,47.55,47.55,47.55
O:COIN231215P00190000,2023-12-15,190.0,put,american,100,2023-11-17,86.45,86.45,86.45,86.45
O:COIN231215P00195000,2023-12-15,195.0,put,american,100,2023-11-17,,,,
O:COIN231215P00200000,2023-12-15,200.0,put,american,100,2023-11-17,52.55,52.55,52.55,52.55
O:COIN240216C00025000,2024-02-16,25.0,call,american,100,2024-01-19,165.82,165.82,161.4,161.4
O:COIN240216C00030000,2024-02-16,30.0,call,american,100,2024-01-19,,,,
O:COIN240216C00035000,2024-02-16,35.0,call,american,100,2024-01-19,149.95,149.95,148.32,148.32
O:COIN240216C00040000,2024-02-16,40.0,call,american,100,2024-01-19,,,,
O:COIN240216C00045000,2024-02-16,45.0,call,american,100,2024-01-19,120.62,122.22,120.62,122.22
O:COIN240216C00050000,2024-02-16,50.0,call,american,100,2024-01-19,133.35,133.35,132.51,132.51
O:COIN240216C00055000,2024-02-16,55.0,call,american,100,2024-01-19,128.87,129.73,128.87,129.73
O:COIN240216C00060000,2024-02-16,60.0,call,american,100,2024-01-19,129.44,129.44,129.44,129.44
O:COIN240216C00065000,2024-02-16,65.0,call,american,100,2024-01-19,115.12,115.12,115.12,115.12
O:COIN240216C00070000,2024-02-16,70.0,call,american,100,2024-01-19,116.18,120.8,116.18,120.8
O:COIN240216C00075000,2024-02-16,75.0,call,american,100,2024-01-19,116.39,116.39,112.46,112.46
O:COIN240216C00080000,2024-02-16,80.0,call,american,100,2024-01-19,106.81,111.22,106.81,111.22
O:COIN240216C00085000,2024-02-16,85.0,call,american,100,2024-01-19,103.68,103.68,102.72,102.72
O:COIN240216C00090000,2024-02-16,90.0,call,american,100,2024-01-19,97.53,97.55,97.53,97.55
O:COIN240216C00095000,2024-02-16,95.0,call,american,100,2024-01-19,92.8,92.8,87.42,87.42
O:COIN240216C00100000,2024-02-16,100.0,call,american,100,2024-01-19,91.18,93.0,79.74,79.91
O:COIN240216C00105000,2024-02-16,105.0,call,american,100,2024-01-19,85.98,85.98,85.98,85.98
O:COIN240216C00110000,2024-02-16,110.0,call,american,100,2024-01-19,82.9,82.9,70.0,70.0
O:COIN240216C00115000,2024-02-16,115.0,call,american,100,2024-01-19,69.92,75.98,64.38,64.38
O:COIN240216C00120000,2024-02-16,120.0,call,american,100,2024-01-19,68.75,72.6,60.5,60.5
O:COIN240216C00125000,2024-02-16,125.0,call,american,100,2024-01-19,64.57,67.62,53.96,55.57
O:COIN240216C00130000,2024-02-16,130.0,call,american,100,2024-01-19,59.6,62.2,49.6,49.75
O:COIN240216C00135000,2024-02-16,135.0,call,american,100,2024-01-19,54.05,58.0,44.0,46.9
O:COIN240216C00140000,2024-02-16,140.0,call,american,100,2024-01-19,48.75,52.75,39.3,39.98
O:COIN240216C00145000,2024-02-16,145.0,call,american,100,2024-01-19,44.07,48.65,33.25,35.22
O:COIN240216C00150000,2024-02-16,150.0,call,american,100,2024-01-19,39.05,43.5,28.85,30.0
O:COIN240216C00155000,2024-02-16,155.0,call,american,100,2024-01-19,34.35,38.0,24.15,25.35
O:COIN240216C00160000,2024-02-16,160.0,call,american,100,2024-01-19,28.55,33.5,19.0,20.3
O:COIN240216C00165000,2024-02-16,165.0,call,american,100,2024-01-19,24.2,28.5,14.05,15.4
O:COIN240216C00170000,2024-02-16,170.0,call,american,100,2024-01-19,19.75,23.95,9.1,10.34
O:COIN240216C00175000,2024-02-16,175.0,call,american,100,2024-01-19,14.95,18.69,3.7,5.32
O:COIN240216C00180000,2024-02-16,180.0,call,american,100,2024-01-19,10.95,14.02,0.06,0.35
O:COIN240216C00185000,2024-02-16,185.0,call,american,100,2024-01-19,7.25,10.03,0.01,0.02
O:COIN240216C00190000,2024-02-16,190.0,call,american,100,2024-01-19,5.05,6.85,0.01,0.01
O:COIN240216C00195000,2024-02-16,195.0,call,american,100,2024-01-19,3.6,4.55,0.01,0.01
O:COIN240216C00200000,2024-02-16,200.0,call,american,100,2024-01-19,2.14,3.15,0.01,0.01
O:COIN240216C00210000,2024-02-16,210.0,call,american,100,2024-01-19,1.44,1.49,0.01,0.01
O:COIN240216C00220000,2024-02-16,220.0,call,american,100,2024-01-19,0.61,0.85,0.01,0.01
O:COIN240216C00230000,2024-02-16,230.0,call,american,100,2024-01-19,0.07,0.5,0.01,0.01
O:COIN240216C00240000,2024-02-16,240.0,call,american,100,2024-01-19,,,,
O:COIN240216C00250000,2024-02-16,250.0,call,american,100,2024-01-19,0.35,0.35,0.01,0.01
O:COIN240216C00260000,2024-02-16,260.0,call,american,100,2024-01-19,0.01,0.07,0.01,0.01
O:COIN240216C00270000,2024-02-16,270.0,call,american,100,2024-01-19,0.06,0.06,0.01,0.01
O:COIN240216C00280000,2024-02-16,280.0,call,american,100,2024-01-19,0.1,0.1,0.01,0.02
O:COIN240216C00290000,2024-02-16,290.0,call,american,100,2024-01-19,0.01,0.04,0.01,0.01
O:COIN240216C00300000,2024-02-16,300.0,call,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:COIN240216C00310000,2024-02-16,310.0,call,american,100,2024-01-19,0.07,0.11,0.01,0.01
O:COIN240216C00320000,2024-02-16,320.0,call,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:COIN240216C00330000,2024-02-16,330.0,call,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:COIN240216C00340000,2024-02-16,340.0,call,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:COIN240216C00350000,2024-02-16,350.0,call,american,100,2024-01-19,0.04,0.12,0.03,0.03
O:COIN240216C00360000,2024-02-16,360.0,call,american,100,2024-01-19,0.04,0.06,0.02,0.05
O:COIN240216C00370000,2024-02-16,370.0,call,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:COIN240216P00025000,2024-02-16,25.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:COIN240216P00030000,2024-02-16,30.0,put,american,100,2024-01-19,0.01,0.02,0.01,0.02
O:COIN240216P00035000,2024-02-16,35.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:COIN240216P00040000,2024-02-16,40.0,put,american,100,2024-01-19,0.04,0.04,0.04,0.04
O:COIN240216P00045000,2024-02-16,45.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:COIN240216P00050000,2024-02-16,50.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:COIN240216P00055000,2024-02-16,55.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:COIN240216P00060000,2024-02-16,60.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:COIN240216P00065000,2024-02-16,65.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:COIN240216P00070000,2024-02-16,70.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:COIN240216P00075000,2024-02-16,75.0,put,american,100,2024-01-19,0.01,0.04,0.01,0.04
O:COIN240216P00080000,2024-02-16,80.0,put,american,100,2024-01-19,0.01,0.04,0.01,0.01
O:COIN240216P00085000,2024-02-16,85.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:COIN240216P00090000,2024-02-16,90.0,put,american,100,2024-01-19,0.02,0.02,0.01,0.01
O:COIN240216P00095000,2024-02-16,95.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:COIN240216P00100000,2024-02-16,100.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:COIN240216P00105000,2024-02-16,105.0,put,american,100,2024-01-19,0.01,0.01,0.01,0.01
O:COIN240216P00110000,2024-02-16,110.0,put,american,100,2024-01-19,0.01,0.26,0.01,0.01
O:COIN240216P00115000,2024-02-16,115.0,put,american,100,2024-01-19,0.02,0.03,0.01,0.01
O:COIN240216P00120000,2024-02-16,120.0,put,american,100,2024-01-19,0.01,0.05,0.01,0.01
