option_symbol,expiration,strike,call_put,exercise_style,shares_per_contract,date,open,high,low,close
O:AMD231020P00200000,2023-10-20,200.0,put,american,100,2023-09-15,97.44,97.51,97.44,97.51
O:AMD231117C00040000,2023-11-17,40.0,call,american,100,2023-10-20,80.85,81.15,80.7,80.7
O:AMD231117C00045000,2023-11-17,45.0,call,american,100,2023-10-20,74.55,75.65,73.65,75.05
O:AMD231117C00050000,2023-11-17,50.0,call,american,100,2023-10-20,70.6,71.31,70.6,71.31
O:AMD231117C00055000,2023-11-17,55.0,call,american,100,2023-10-20,,,,
O:AMD231117C00060000,2023-11-17,60.0,call,american,100,2023-10-20,61.14,61.31,61.14,61.31
O:AMD231117C00065000,2023-11-17,65.0,call,american,100,2023-10-20,54.1,56.34,54.1,56.34
O:AMD231117C00070000,2023-11-17,70.0,call,american,100,2023-10-20,49.71,51.34,49.61,51.0
O:AMD231117C00075000,2023-11-17,75.0,call,american,100,2023-10-20,44.59,46.28,44.59,45.6
O:AMD231117C00080000,2023-11-17,80.0,call,american,100,2023-10-20,39.17,41.17,39.17,40.85
O:AMD231117C00085000,2023-11-17,85.0,call,american,100,2023-10-20,34.87,36.38,34.12,36.02
O:AMD231117C00090000,2023-11-17,90.0,call,american,100,2023-10-20,29.75,31.4,29.41,30.72
O:AMD231117C00095000,2023-11-17,95.0,call,american,100,2023-10-20,24.8,26.37,24.6,25.74
O:AMD231117C00100000,2023-11-17,100.0,call,american,100,2023-10-20,19.54,21.4,18.88,20.77
O:AMD231117C00105000,2023-11-17,105.0,call,american,100,2023-10-20,14.72,16.4,14.0,15.74
O:AMD231117C00110000,2023-11-17,110.0,call,american,100,2023-10-20,9.55,11.45,9.1,10.6
O:AMD231117C00115000,2023-11-17,115.0,call,american,100,2023-10-20,4.73,6.4,3.9,5.65
O:AMD231117C00120000,2023-11-17,120.0,call,american,100,2023-10-20,0.78,1.55,0.38,0.71
O:AMD231117C00125000,2023-11-17,125.0,call,american,100,2023-10-20,0.03,0.04,0.01,0.01
O:AMD231117C00130000,2023-11-17,130.0,call,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117C00135000,2023-11-17,135.0,call,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117C00140000,2023-11-17,140.0,call,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117C00145000,2023-11-17,145.0,call,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117C00150000,2023-11-17,150.0,call,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117C00155000,2023-11-17,155.0,call,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117C00160000,2023-11-17,160.0,call,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117C00165000,2023-11-17,165.0,call,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117C00170000,2023-11-17,170.0,call,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117C00175000,2023-11-17,175.0,call,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117C00180000,2023-11-17,180.0,call,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117C00185000,2023-11-17,185.0,call,american,100,2023-10-20,0.02,0.02,0.01,0.01
O:AMD231117C00190000,2023-11-17,190.0,call,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117C00195000,2023-11-17,195.0,call,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117C00200000,2023-11-17,200.0,call,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117P00040000,2023-11-17,40.0,put,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117P00045000,2023-11-17,45.0,put,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117P00050000,2023-11-17,50.0,put,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117P00055000,2023-11-17,55.0,put,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117P00060000,2023-11-17,60.0,put,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117P00065000,2023-11-17,65.0,put,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117P00070000,2023-11-17,70.0,put,american,100,2023-10-20,,,,
O:AMD231117P00075000,2023-11-17,75.0,put,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117P00080000,2023-11-17,80.0,put,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117P00085000,2023-11-17,85.0,put,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117P00090000,2023-11-17,90.0,put,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117P00095000,2023-11-17,95.0,put,american,100,2023-10-20,0.01,0.03,0.01,0.03
O:AMD231117P00100000,2023-11-17,100.0,put,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117P00105000,2023-11-17,105.0,put,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117P00110000,2023-11-17,110.0,put,american,100,2023-10-20,0.01,0.01,0.01,0.01
O:AMD231117P00115000,2023-11-17,115.0,put,american,100,2023-10-20,0.07,0.07,0.01,0.01
O:AMD231117P00120000,2023-11-17,120.0,put,american,100,2023-10-20,1.17,1.6,0.01,0.01
O:AMD231117P00125000,2023-11-17,125.0,put,american,100,2023-10-20,5.7,6.13,3.66,4.35
O:AMD231117P00130000,2023-11-17,130.0,put,american,100,2023-10-20,9.15,9.34,9.15,9.34
O:AMD231117P00135000,2023-11-17,135.0,put,american,100,2023-10-20,14.1,14.1,14.1,14.1
O:AMD231117P00140000,2023-11-17,140.0,put,american,100,2023-10-20,19.4,19.4,19.4,19.4
O:AMD231117P00145000,2023-11-17,145.0,put,american,100,2023-10-20,24.07,24.07,24.07,24.07
O:AMD231117P00150000,2023-11-17,150.0,put,american,100,2023-10-20,31.05,31.05,31.05,31.05
O:AMD231117P00155000,2023-11-17,155.0,put,american,100,2023-10-20,35.5,35.5,35.5,35.5
O:AMD231117P00160000,2023-11-17,160.0,put,american,100,2023-10-20,40.7,40.7,40.5,40.5
O:AMD231117P00165000,2023-11-17,165.0,put,american,100,2023-10-20,48.15,48.15,48.15,48.15
O:AMD231117P00170000,2023-11-17,170.0,put,american,100,2023-10-20,56.95,56.95,55.9,55.95
O:AMD231117P00175000,2023-11-17,175.0,put,american,100,2023-10-20,55.4,55.8,55.2,55.2
O:AMD231117P00180000,2023-11-17,180.0,put,american,100,2023-10-20,61.15,61.15,59.95,59.95
O:AMD231117P00185000,2023-11-17,185.0,put,american,100,2023-10-20,67.3,67.3,67.3,67.3
O:AMD231117P00190000,2023-11-17,190.0,put,american,100,2023-10-20,70.95,71.1,69.6,69.6
O:AMD231117P00195000,2023-11-17,195.0,put,american,100,2023-10-20,76.2,76.2,74.7,75.15
O:AMD231117P00200000,2023-11-17,200.0,put,american,100,2023-10-20,81.2,81.2,79.5,79.5
O:AMD231215C00025000,2023-12-15,25.0,call,american,100,2023-11-17,115.75,115.75,115.75,115.75
O:AMD231215C00030000,2023-12-15,30.0,call,american,100,2023-11-17,108.0,108.0,108.0,108.0
O:AMD231215C00035000,2023-12-15,35.0,call,american,100,2023-11-17,103.95,103.95,103.95,103.95
O:AMD231215C00040000,2023-12-15,40.0,call,american,100,2023-11-17,99.05,99.05,99.05,99.05
O:AMD231215C00045000,2023-12-15,45.0,call,american,100,2023-11-17,83.7,83.7,83.7,83.7
O:AMD231215C00050000,2023-12-15,50.0,call,american,100,2023-11-17,88.7,89.4,88.66,89.4
O:AMD231215C00055000,2023-12-15,55.0,call,american,100,2023-11-17,82.65,82.76,82.56,82.76
O:AMD231215C00060000,2023-12-15,60.0,call,american,100,2023-11-17,78.3,79.4,78.3,79.4
O:AMD231215C00065000,2023-12-15,65.0,call,american,100,2023-11-17,72.7,72.7,72.7,72.7
O:AMD231215C00070000,2023-12-15,70.0,call,american,100,2023-11-17,,,,
O:AMD231215C00075000,2023-12-15,75.0,call,american,100,2023-11-17,65.12,65.12,63.69,63.8
O:AMD231215C00080000,2023-12-15,80.0,call,american,100,2023-11-17,59.6,59.6,58.6,59.18
O:AMD231215C00085000,2023-12-15,85.0,call,american,100,2023-11-17,53.54,54.5,53.54,54.5
O:AMD231215C00090000,2023-12-15,90.0,call,american,100,2023-11-17,49.78,49.78,48.4,48.9
O:AMD231215C00095000,2023-12-15,95.0,call,american,100,2023-11-17,44.4,44.6,43.83,44.44
O:AMD231215C00100000,2023-12-15,100.0,call,american,100,2023-11-17,39.2,40.09,38.02,39.27
O:AMD231215C00105000,2023-12-15,105.0,call,american,100,2023-11-17,33.54,35.1,33.32,34.4
O:AMD231215C00110000,2023-12-15,110.0,call,american,100,2023-11-17,29.8,30.16,27.5,29.2
O:AMD231215C00115000,2023-12-15,115.0,call,american,100,2023-11-17,24.4,25.06,23.25,24.1
O:AMD231215C00120000,2023-12-15,120.0,call,american,100,2023-11-17,19.93,20.14,17.74,19.15
