ticker,date,MOM,signal,LS_Return,SS_Return,adjStrikePrice,callPrice,putPrice,weightCall,weightPut,entry,expirationDate
AMZN,2019-06-21,0.020601881,,-0.014180381,0.014180381,98.5,1.19125,3.99125,0.674169976,0.325830024,2.103574068,2019-07-19
AMZN,2019-07-19,0.009539919,,-0.048472329,0.048472329,100.5,1.99125,4.12,0.599564628,0.400435372,2.843676798,2019-08-16
AMZN,2019-08-16,0.011459523,,-0.022733913,0.022733913,93.5,1.24125,4.88625,0.697827404,0.302172596,2.342669112,2019-09-20
AMZN,2019-09-20,-0.001862767,,0.02347436,-0.02347436,92.5,0.975,3.6375,0.690653445,0.309346555,1.798635203,2019-10-18
AMZN,2019-10-18,-0.005830813,SS,0.013585964,-0.013585964,92,1.09625,5.03125,0.719156402,0.280843598,2.201369557,2019-11-15
AMZN,2019-11-15,0.010483609,,0.026121444,-0.026121444,88.75,1.135,2.91375,0.634383193,0.365616807,1.785340896,2019-12-20
AMZN,2019-12-20,0.007374461,,0.087064138,-0.087064138,90,1.355,1.91875,0.547219419,0.452780581,1.610255053,2020-01-17
AMZN,2020-01-17,0.018732076,SS,-0.062214907,0.062214907,96,1.8325,4.52375,0.62485381,0.37514619,2.842112184,2020-02-21
AMZN,2020-02-21,0.007987104,SS,0.035018714,-0.035018714,108,1.56625,4.7375,0.656958366,0.343041634,2.654120782,2020-03-20
AMZN,2020-03-20,0.020075186,,0.268902166,-0.268902166,97.25,3.11625,8,0.620275908,0.379724092,4.970727533,2020-04-17
AMZN,2020-04-17,0.006607251,,-0.012785874,0.012785874,127,3.90625,12.39375,0.648913244,0.351086756,6.886098844,2020-05-15
AMZN,2020-05-15,0.002348945,,0.129566803,-0.129566803,126.5,1.76375,7.74625,0.707047846,0.292952154,3.51633626,2020-06-19
AMZN,2020-06-19,0.033941549,,0.14711458,-0.14711458,141,1.78875,8.9175,0.726806428,0.273193572,3.736278678,2020-07-17
AMZN,2020-07-17,0.026707216,,0.090461505,-0.090461505,165,3.7975,20.6975,0.722917939,0.277082061,8.480186836,2020-08-21
AMZN,2020-08-21,0.039775142,,-0.087576468,0.087576468,174,2.9825,12.745,0.699682566,0.300317434,5.914348946,2020-09-18
AMZN,2020-09-18,0.05755577,,-0.03575295,0.03575295,160,2.62,14.88875,0.734434761,0.265565239,5.878153523,2020-10-16
AMZN,2020-10-16,0.067846263,,0.043440028,-0.043440028,165,10.0425,11.0875,0.488105223,0.511894777,10.57743004,2020-11-20
AMZN,2020-11-20,0.057750733,,0.02805981,-0.02805981,165,1.99625,11.9025,0.747808319,0.252191681,4.494523843,2020-12-18
AMZN,2020-12-18,0.053265377,,-0.015577787,0.015577787,170.25,2.31625,12.40625,0.732464767,0.267535233,5.015680501,2021-01-15
AMZN,2021-01-15,0.054839794,,-0.035329073,0.035329073,160.5,4.9475,10.08125,0.592254921,0.407745079,7.0407613,2021-02-19
AMZN,2021-02-19,0.049475764,,0.000369738,-0.000369738,171.25,1.88125,10.6475,0.740206941,0.259793059,4.158660905,2021-03-19
AMZN,2021-03-19,0.053715502,,,,161.5,1.58875,9.43375,0.747253814,0.252746186,3.571543829,2021-04-16
AMZN,2021-04-16,0.047320249,,-0.070470615,0.070470615,,,,,,,
AMZN,2021-05-21,0.02290821,,0.067354253,-0.067354253,165,2.15875,7.11125,0.669492917,0.330507083,3.795586329,2021-06-18
AMZN,2021-06-18,0.035039782,,-0.032720761,0.032720761,180,2.20375,7.42,0.688662401,0.311337599,3.82776475,2021-07-16
AMZN,2021-07-16,0.016854562,,0.04303156,-0.04303156,190,2.49875,13.7475,0.735875084,0.264124916,5.469825154,2021-08-20
AMZN,2021-08-20,0.009603623,SS,-0.053519875,0.053519875,165.75,1.49875,7.23,0.72400223,0.27599777,3.08056222,2021-09-17
AMZN,2021-09-17,-0.001594765,SS,0.026602915,-0.026602915,175,2.955,4.775,0.566894747,0.433105253,3.743251561,2021-10-15
AMZN,2021-10-15,0.010278693,SS,0.039923145,-0.039923145,175,3.34375,7.92,0.619085448,0.380914552,5.086910218,2021-11-19
AMZN,2021-11-19,0.008663518,SS,-0.049252261,0.049252261,192.5,2.39875,10.915,0.71621172,0.28378828,4.815561941,2021-12-17
AMZN,2021-12-17,0.007132871,SS,-0.102829576,0.102829576,180,2.32625,11.93625,0.73370882,0.26629118,4.885308242,2022-01-21
AMZN,2022-01-21,0.008211356,SS,0.026671852,-0.026671852,155,2.36875,14.225,0.751399521,0.248600479,5.316219427,2022-02-18
AMZN,2022-02-18,0.00515004,,0.061437245,-0.061437245,162.5,1.95375,11.8675,0.74687089,0.25312911,4.463208709,2022-03-18
AMZN,2022-03-18,-0.000986369,,,,166.75,2.6975,7.9225,0.658887941,0.341112059,4.479810506,2022-04-14
AMZN,2022-04-15,0.001404732,,-0.032763034,0.032763034,,,,,,,
AMZN,2022-05-20,-0.003979283,,-0.116459826,0.116459826,118,2.02125,12.35625,0.742153745,0.257846255,4.686091048,2022-06-17
AMZN,2022-06-17,-0.019166075,,0.270591137,-0.270591137,110,3.775,7.275,0.584794659,0.415205341,5.228218694,2022-07-15
AMZN,2022-07-15,-0.028267647,,-0.060617082,0.060617082,125,2.29,13.65,0.736858746,0.263141254,5.279284642,2022-08-19
AMZN,2022-08-19,-0.035880289,,-0.108621927,0.108621927,144,2.75,8.25,0.65385534,0.34614466,4.65379563,2022-09-16
AMZN,2022-09-16,-0.015193055,,-0.093450028,0.093450028,135,2.17,13.125,0.747653875,0.252346125,4.934451803,2022-10-21
AMZN,2022-10-21,-0.015838255,,-0.057593762,0.057593762,130,2.775,13.2,0.708412467,0.291587533,5.814800029,2022-11-18
AMZN,2022-11-18,-0.028131423,,,,100,2.28,7.9,0.668769066,0.331230934,4.141517848,2022-12-16
AVGO,2019-01-18,-0.002924415,,0.026506143,-0.026506143,27,0.37,1.29,0.677758936,0.322241064,0.666461779,2019-02-15
AVGO,2019-02-15,0.00770801,LS,0.102005927,-0.102005927,29,0.64,1.43,0.628726751,0.371273249,0.933305867,2019-03-15
AVGO,2019-03-15,0.013278031,,,,30,0.375,1.59,0.703894262,0.296105738,0.734768471,2019-04-18
AVGO,2019-04-19,0.019056676,,-0.209673596,0.209673596,,,,,,,
AVGO,2019-05-17,0.030733199,LS,0.15499962,-0.15499962,31,0.44,2.595,0.736761276,0.263238724,1.00727945,2019-06-21
AVGO,2019-06-21,0.027106175,LS,0.007398514,-0.007398514,28,0.62,1.13,0.588452447,0.411547553,0.829889252,2019-07-19
AVGO,2019-07-19,0.010858909,,-0.025346171,0.025346171,30,0.4,1.335,0.676359606,0.323640394,0.702603768,2019-08-16
AVGO,2019-08-16,0.032769135,LS,-0.01413953,0.01413953,29,0.54,2.305,0.696004477,0.303995523,1.076552098,2019-09-20
AVGO,2019-09-20,0.034565104,LS,0.060780992,-0.060780992,29,0.575,1.1,0.590667492,0.409332508,0.789899566,2019-10-18
AVGO,2019-10-18,0.020016254,LS,0.079768737,-0.079768737,28,1.29,0.525,0.355787097,0.644212903,0.797177129,2019-11-15
AVGO,2019-11-15,0.027293909,LS,0.009580955,-0.009580955,33,0.43,2.35,0.729922345,0.270077655,0.948549098,2019-12-20
AVGO,2019-12-20,0.027157241,,-0.0343669,0.0343669,32,0.72,0.77,0.501709347,0.498290653,0.744914533,2020-01-17
AVGO,2020-01-17,0.026915445,,-0.106634394,0.106634394,32,0.4,1.505,0.688668401,0.311331599,0.744021417,2020-02-21
AVGO,2020-02-21,0.022791922,,-0.115585699,0.115585699,32,0.53,2.27,0.697614376,0.302385624,1.056150987,2020-03-20
AVGO,2020-03-20,0.017258009,,0.145595428,-0.145595428,20,1.365,2.02,0.530421732,0.469578268,1.672573765,2020-04-17
AVGO,2020-04-17,-0.001709293,,0.072344914,-0.072344914,25,2.39,0.85,0.313001397,0.686998603,1.332022151,2020-05-15
AVGO,2020-05-15,-0.017565225,,0.095196706,-0.095196706,28,0.625,2.875,0.699917294,0.300082706,1.300186088,2020-06-19
AVGO,2020-06-19,0.014731959,,0.003611818,-0.003611818,31,1.09,1.46,0.571040789,0.428959211,1.248714908,2020-07-17
AVGO,2020-07-17,0.007217895,,0.095975481,-0.095975481,32,0.905,1.595,0.575531633,0.424468367,1.197883173,2020-08-21
AVGO,2020-08-21,0.015199549,,0.059154723,-0.059154723,34,0.815,1.995,0.620241526,0.379758474,1.263114999,2020-09-18
AVGO,2020-09-18,0.017832093,,-0.040322063,0.040322063,37,0.69,2.095,0.65468372,0.34531628,1.175169373,2020-10-16
AVGO,2020-10-16,0.027842549,,0.148586668,-0.148586668,40,0.695,2.81,0.694193806,0.305806194,1.341780101,2020-11-20
AVGO,2020-11-20,0.027694706,,0.099350582,-0.099350582,39,1.2,1.985,0.565235587,0.434764413,1.541290064,2020-12-18
AVGO,2020-12-18,0.016777361,,0.028890609,-0.028890609,45,0.745,2.1,0.667627526,0.332372474,1.195364703,2021-01-15
AVGO,2021-01-15,0.029414244,,0.042995552,-0.042995552,44,1.875,1.25,0.422255898,0.577744102,1.513909936,2021-02-19
AVGO,2021-02-19,0.041570378,,-0.005727197,0.005727197,48,2.36,1.565,0.419261712,0.580738288,1.898313061,2021-03-19
AVGO,2021-03-19,0.053890833,,-0.016088891,0.016088891,50,0.645,3.13,0.725846301,0.274153699,1.326271942,2021-04-16
AVGO,2021-04-16,0.068307311,,0.035355377,-0.035355377,50,0.615,2.68,0.712549276,0.287450724,1.208585745,2021-05-21
AVGO,2021-05-21,0.054550708,,0.017372831,-0.017372831,47,0.81,2.93,0.679853528,0.320146472,1.48871052,2021-06-18
AVGO,2021-06-18,0.046511272,,0.017954355,-0.017954355,48,0.505,2.305,0.740229097,0.259770903,0.972587625,2021-07-16
AVGO,2021-07-16,0.041071151,,0.024331744,-0.024331744,49,0.565,2.745,0.722688203,0.277311797,1.169539717,2021-08-20
AVGO,2021-08-20,0.042322152,,-0.017548343,0.017548343,50,0.525,3.165,0.742115913,0.257884087,1.205813991,2021-09-17
AVGO,2021-09-17,0.035229322,,0.096385418,-0.096385418,52,0.545,2.29,0.706041781,0.293958219,1.057957092,2021-10-15
AVGO,2021-10-15,0.032063597,,0.041399841,-0.041399841,52,0.58,2.205,0.696537016,0.303462984,1.073127349,2021-11-19
AVGO,2021-11-19,0.034133935,,0.209418204,-0.209418204,59,0.845,3.105,0.679936841,0.320063159,1.56834274,2021-12-17
AVGO,2021-12-17,0.029388367,,-0.119522117,0.119522117,63,2.41,2.095,0.473843408,0.526156592,2.244260674,2022-01-21
AVGO,2022-01-21,0.024120118,,0.002664372,-0.002664372,55,1.385,2.84,0.610272129,0.389727871,1.952054052,2022-02-18
AVGO,2022-02-18,0.040531717,,0.079213254,-0.079213254,58,2.86,2.945,0.485141164,0.514858836,2.903763001,2022-03-18
AVGO,2022-03-18,0.025757384,,,,62,1.285,2.68,0.599908745,0.400091255,1.8431273,2022-04-14
AVGO,2022-04-15,0.026520254,,0.046427741,-0.046427741,,,,,,,
AVGO,2022-05-20,0.035184085,,-0.155769387,0.155769387,58,1.21,5.07,0.691209027,0.308790973,2.401933157,2022-06-17
AVGO,2022-06-17,0.021100046,,0.102238979,-0.102238979,53,0.68,4.165,0.749047053,0.250952947,1.554571019,2022-07-15
AVGO,2022-07-15,0.023741402,LS,-0.067918411,0.067918411,50,1.69,2.2,0.522557447,0.477442553,1.933495702,2022-08-19
AVGO,2022-08-19,0.007948334,LS,-0.102829746,0.102829746,58,0.79,3.805,0.722764129,0.277235871,1.625866152,2022-09-16
AVGO,2022-09-16,0.01503081,LS,0.058808411,-0.058808411,53,0.88,3.88,0.708234781,0.291765219,1.755295658,2022-10-21
AVGO,2022-10-21,0.010451713,,0.172106112,-0.172106112,45,1.945,1.87,0.473176645,0.526823355,1.905488248,2022-11-18
AVGO,2022-11-18,-0.007658756,LS,,,55,0.805,4.18,0.727726817,0.272273183,1.723921992,2022-12-16
BABA,2019-01-18,-0.001799567,,0.086297481,-0.086297481,155,7.725,5.775,0.432681163,0.567318837,6.618728268,2019-02-15
BABA,2019-02-15,-0.03204144,SS,-0.003172468,0.003172468,170,3.1,7.025,0.614209121,0.385790879,4.614229199,2019-03-15
BABA,2019-03-15,-0.003125986,,,,185,3.25,7.175,0.6112378,0.3887622,4.775891634,2019-04-18
BABA,2019-04-19,0.005989298,,-0.195667845,0.195667845,,,,,,,
BABA,2019-05-17,0.00817745,,0.135268332,-0.135268332,180,2.5,12.3,0.727970126,0.272029874,5.165892761,2019-06-21
BABA,2019-06-21,-0.000181599,,0.021601654,-0.021601654,170,4.85,7.325,0.547139644,0.452860356,5.97082938,2019-07-19
BABA,2019-07-19,-0.012239617,SS,0.01109173,-0.01109173,180,2.515,9,0.688586465,0.311413535,4.534516777,2019-08-16
BABA,2019-08-16,-0.000775355,,-0.044563733,0.044563733,185,2.73,12.475,0.71888776,0.28111224,5.469438777,2019-09-20
BABA,2019-09-20,0.007121771,,0.056445967,-0.056445967,190,2.77,10.1,0.682274822,0.317725178,5.098925554,2019-10-18
BABA,2019-10-18,0.013454724,,0.132056246,-0.132056246,175,4.025,9.625,0.619264382,0.380735618,6.157119463,2019-11-15
BABA,2019-11-15,0.021807147,,0.06049882,-0.06049882,195,2.515,12,0.717646776,0.282353224,5.19312033,2019-12-20
BABA,2019-12-20,0.015066841,,-0.025979016,0.025979016,220,2.145,9.325,0.719843506,0.280156494,4.156523628,2020-01-17
