ticker,date,return
AMD,2018-10-19,-0.41048822923777173
AMD,2018-11-16,0.16968938910498288
AMD,2018-12-21,-0.13333333960393035
AMD,2019-01-18,0.3223224584035582
AMD,2019-02-15,-0.03605065286222975
AMD,2019-03-15,0.0845725837003164
AMD,2019-04-18,0.08267952919720067
AMD,2019-05-17,-0.007960896673438578
AMD,2019-06-21,0.10798884312054025
AMD,2019-07-19,0.002634671224471141
AMD,2019-08-16,0.03284253556089212
AMD,2019-09-20,-0.078216790328697
AMD,2019-10-18,0.17040617446765594
AMD,2019-11-15,0.15384605094652892
AMD,2019-12-20,0.17139163128698898
AMD,2020-01-17,0.024855817610702546
AMD,2020-02-21,-0.032340304188747004
AMD,2020-03-20,2.1015915456779055e-06
AMD,2020-04-17,0.15193497921185872
AMD,2020-05-15,0.026912293021218447
AMD,2020-06-19,-0.022117369213666804
AMD,2020-07-17,0.4717690099043086
AMD,2020-08-21,0.17293229603332705
AMD,2020-09-18,-0.09722585087962621
AMD,2020-10-16,-0.0817178962721774
AMD,2020-11-20,0.23070992689014713
AMD,2020-12-18,-0.010251345352100927
AMD,2021-01-15,-0.06618900723913324
AMD,2021-02-19,-0.013194920045568659
AMD,2021-03-19,-0.07111614625185347
AMD,2021-04-16,0.039744618759431916
AMD,2021-05-21,-0.018866903123365475
AMD,2021-06-18,0.17295197262444728
AMD,2021-07-16,0.13051997808639926
AMD,2021-08-20,0.04265921286374863
AMD,2021-09-17,-0.07063051920094976
AMD,2021-10-15,0.16841588930270235
AMD,2021-11-19,0.3172266784200988
AMD,2021-12-17,-0.09137188329268431
AMD,2022-01-21,-0.20604590712986293
AMD,2022-02-18,0.07956182845947746
AMD,2022-03-18,-0.11350725856700417
AMD,2022-04-14,-0.21785534240718551
AMD,2022-05-20,0.19106391097675957
AMD,2022-06-17,-0.2492622435043892
AMD,2022-07-15,0.23538457794365608
AMD,2022-08-19,-0.10161997939442946
AMD,2022-09-16,-0.2534473348240055
AMD,2022-10-21,-0.05208413259193356
AMD,2022-11-18,0.29253779780245237
AMD,2022-12-16,-0.16565636844464615
AMZN,2018-01-19,0.24063934074059556
AMZN,2018-02-16,0.04242992450417993
AMZN,2018-03-16,-0.04304952544894591
AMZN,2018-04-20,0.08207765983733428
AMZN,2018-05-18,0.04053961865802713
AMZN,2018-06-15,0.04306510243025263
AMZN,2018-07-20,0.045676138390475796
AMZN,2018-08-17,0.132364802382837
AMZN,2018-09-21,-0.004823814206652899
AMZN,2018-10-19,-0.2021925582367854
AMZN,2018-11-16,0.05767498486206146
AMZN,2018-12-21,-0.11134780060641847
AMZN,2019-01-18,0.14431613602632387
AMZN,2019-02-15,-0.045904763520438374
AMZN,2019-03-15,0.08593238258501246
AMZN,2019-04-18,0.08186007584550548
AMZN,2019-05-17,-0.07861647287806639
AMZN,2019-06-21,0.06679177931992131
AMZN,2019-07-19,-0.014180381271812315
AMZN,2019-08-16,-0.048472328585869584
AMZN,2019-09-20,-0.02273391328865504
AMZN,2019-10-18,0.0234743595916016
AMZN,2019-11-15,0.013585963697928971
AMZN,2019-12-20,0.02612144389162796
AMZN,2020-01-17,0.08706413821754921
AMZN,2020-02-21,-0.06221490704701815
AMZN,2020-03-20,0.03501871351575203
AMZN,2020-04-17,0.26890216617302265
AMZN,2020-05-15,-0.012785873922178559
AMZN,2020-06-19,0.12956680274208088
AMZN,2020-07-17,0.14711457985344834
AMZN,2020-08-21,0.0904615053475375
AMZN,2020-09-18,-0.08757646825292709
AMZN,2020-10-16,-0.03575295036078596
AMZN,2020-11-20,0.043440028439110545
AMZN,2020-12-18,0.02805980979541922
AMZN,2021-01-15,-0.01557778713356095
AMZN,2021-02-19,-0.03532907323661916
AMZN,2021-03-19,0.0003697375581426243
AMZN,2021-04-16,0.1206614170718614
AMZN,2021-05-21,-0.07047061511530373
AMZN,2021-06-18,0.06735425304306131
AMZN,2021-07-16,-0.03272076135482782
AMZN,2021-08-20,0.04303156018302556
AMZN,2021-09-17,-0.05351987456314622
AMZN,2021-10-15,0.026602914615199147
AMZN,2021-11-19,0.039923144890106066
AMZN,2021-12-17,-0.04925226053116327
AMZN,2022-01-21,-0.1028295761215412
AMZN,2022-02-18,0.026671852284793518
AMZN,2022-03-18,0.061437245416965824
AMZN,2022-04-14,-0.2375253250080155
AMZN,2022-05-20,-0.032763034261443225
AMZN,2022-06-17,-0.11645982610414041
AMZN,2022-07-15,0.27059113677184277
AMZN,2022-08-19,-0.06061708214854844
AMZN,2022-09-16,-0.10862192685169225
AMZN,2022-10-21,-0.09345002808780811
AMZN,2022-11-18,-0.05759376236105718
AMZN,2022-12-16,-0.12989302779698253
AVGO,2018-01-19,-0.0345281769187189
AVGO,2018-02-16,-0.006330530563248948
AVGO,2018-03-16,-0.03705895145682969
AVGO,2018-04-20,-0.026435827324463146
AVGO,2018-05-18,0.09872681870757893
AVGO,2018-06-15,-0.030953668018720237
AVGO,2018-07-20,-0.08601287310047179
AVGO,2018-08-17,-0.012357144532156972
AVGO,2018-09-21,0.13469117956574994
AVGO,2018-10-19,-0.0941937302346062
AVGO,2018-11-16,0.06228433410329259
AVGO,2018-12-21,0.08242849859123491
AVGO,2019-01-18,0.05493970589654462
AVGO,2019-02-15,0.02650614268901874
AVGO,2019-03-15,0.10200592739506753
AVGO,2019-04-18,0.05882955060943651
AVGO,2019-05-17,-0.20967359631843685
AVGO,2019-06-21,0.1549996204550972
AVGO,2019-07-19,0.007398514324331584
AVGO,2019-08-16,-0.025346171479820212
AVGO,2019-09-20,-0.014139530239573928
AVGO,2019-10-18,0.060780992003114376
AVGO,2019-11-15,0.07976873702433918
AVGO,2019-12-20,0.009580955335335206
AVGO,2020-01-17,-0.034366900230353825
AVGO,2020-02-21,-0.10663439430650856
AVGO,2020-03-20,-0.11558569930041884
AVGO,2020-04-17,0.14559542762011102
AVGO,2020-05-15,0.07234491446251567
AVGO,2020-06-19,0.09519670606381547
AVGO,2020-07-17,0.0036118180848834225
AVGO,2020-08-21,0.09597548072517625
AVGO,2020-09-18,0.059154723019359645
AVGO,2020-10-16,-0.04032206332723687
AVGO,2020-11-20,0.14858666792077635
AVGO,2020-12-18,0.09935058156278465
AVGO,2021-01-15,0.028890608927409023
AVGO,2021-02-19,0.04299555194574145
AVGO,2021-03-19,-0.0057271969136324374
AVGO,2021-04-16,-0.016088890535608913
AVGO,2021-05-21,0.03535537658223631
AVGO,2021-06-18,0.017372831016898793
AVGO,2021-07-16,0.01795435478263041
AVGO,2021-08-20,0.024331743835725783
AVGO,2021-09-17,-0.017548343087954055
AVGO,2021-10-15,0.09638541751428531
AVGO,2021-11-19,0.04139984100010041
AVGO,2021-12-17,0.2094182041664827
AVGO,2022-01-21,-0.11952211747547359
AVGO,2022-02-18,0.002664371695121126
AVGO,2022-03-18,0.07921325397510892
AVGO,2022-04-14,-0.11956904631854937
AVGO,2022-05-20,0.04642774077710832
AVGO,2022-06-17,-0.155769386620364
AVGO,2022-07-15,0.10223897885177924
AVGO,2022-08-19,-0.06791841068327797
AVGO,2022-09-16,-0.10282974614876494
AVGO,2022-10-21,0.05880841059934827
AVGO,2022-11-18,0.17210611154494315
AVGO,2022-12-16,0.023191388751937936
BABA,2018-01-19,0.184769508784697
BABA,2018-02-16,-0.08884480922675442
BABA,2018-03-16,-0.013970641787015348
BABA,2018-04-20,-0.027242140496683942
BABA,2018-05-18,0.10904957790238656
BABA,2018-06-15,-0.0630296433864338
BABA,2018-07-20,0.00916145298265314
BABA,2018-08-17,-0.06526673134407235
BABA,2018-09-21,-0.05857075268425638
BABA,2018-10-19,-0.13644038681848136
BABA,2018-11-16,0.13058933018246366
BABA,2018-12-21,-0.1478910967838566
BABA,2019-01-18,0.2292251855479126
BABA,2019-02-15,0.08629748050317088
BABA,2019-03-15,-0.0031724675107014377
BABA,2019-04-18,0.017100042684335515
BABA,2019-05-17,-0.1956678445612965
BABA,2019-06-21,0.13526833208111588
BABA,2019-07-19,0.021601654246040436
BABA,2019-08-16,0.011091730366729724
BABA,2019-09-20,-0.044563733073995415
BABA,2019-10-18,0.056445966581636364
BABA,2019-11-15,0.13205624554722117
BABA,2019-12-20,0.060498820483448235
BABA,2020-01-17,-0.025979015596942823
BABA,2020-02-21,0.006824379856832596
BABA,2020-03-20,-0.06499881435447241
BABA,2020-04-17,0.04210965797898414
BABA,2020-05-15,0.023289366056867156
BABA,2020-06-19,0.04006985413582109
BABA,2020-07-17,0.1637469837388723
BABA,2020-08-21,0.1434557870953168
BABA,2020-09-18,0.024213050139808123
BABA,2020-10-16,0.03643294921778395
BABA,2020-11-20,-0.13564583476941539
BABA,2020-12-18,-0.11630389609599368
BABA,2021-01-15,0.0906616430985292
BABA,2021-02-19,-0.06331070461293442
BABA,2021-03-19,-0.04639197288843999
BABA,2021-04-16,0.018612123336364306
BABA,2021-05-21,-0.07356478394892207
BABA,2021-06-18,0.05991571180340749
BABA,2021-07-16,-0.13929589301457812
BABA,2021-08-20,-0.1444754670962204
BABA,2021-09-17,-0.11341991862052792
BABA,2021-10-15,0.11408436957285195
BABA,2021-11-19,-0.22680941760247764
BABA,2021-12-17,-0.06853161562486765
BABA,2022-01-21,0.05892966345448292
BABA,2022-02-18,-0.16376573366613623
BABA,2022-03-18,0.03432005988622411
BABA,2022-04-14,-0.10762768869128947
BABA,2022-05-20,-0.010710917021498179
BABA,2022-06-17,0.18355109730593622
BABA,2022-07-15,-0.2138470899348247
BABA,2022-08-19,0.0675826634579455
BABA,2022-09-16,-0.16161810226465256
BABA,2022-10-21,-0.20515007715773792
BABA,2022-11-18,0.37716329474141497
BABA,2022-12-16,0.006051543714021168
COIN,2021-04-16,-0.09333480563582341
COIN,2021-05-21,-0.2052821953356968
COIN,2021-06-18,0.07085466342706792
COIN,2021-07-16,-0.06601017902127926
COIN,2021-08-20,0.09476921441908837
COIN,2021-09-17,-0.1216973322171917
COIN,2021-10-15,0.4041718840968993
COIN,2021-11-19,-0.013838476864492688
COIN,2021-12-17,-0.19882397282860653
COIN,2022-01-21,-0.24654378235917307
COIN,2022-02-18,0.003259770534554063
COIN,2022-03-18,-0.004771189864643088
COIN,2022-04-14,-0.40635210597174165
COIN,2022-05-20,-0.30707181882264667
COIN,2022-06-17,-0.3979500130925335
COIN,2022-07-15,0.33900773975047493
COIN,2022-08-19,0.06098964510216609
COIN,2022-09-16,-0.034579765506797755
COIN,2022-10-21,0.027289853407707287
COIN,2022-11-18,-0.3097344752325001
COIN,2022-12-16,-0.22611123650075593
F,2018-01-19,-0.09958181330488591
F,2018-02-16,-0.03281810967423737
F,2018-03-16,0.04429828624872023
F,2018-04-20,0.02832239597101638
F,2018-05-18,0.027576905325432
F,2018-06-15,-0.041559087221986535
F,2018-07-20,-0.08016163599728532
F,2018-08-17,-0.05577509695153193
F,2018-09-21,-0.024262325112575533
F,2018-10-19,0.050849274764992236
F,2018-11-16,-0.01466099069608362
F,2018-12-21,-0.18703566130303495
F,2019-01-18,0.17013741706543817
F,2019-02-15,-0.003407566607037782
F,2019-03-15,0.0011396793828049034
F,2019-04-18,0.2089967430842783
F,2019-05-17,-0.08899507102552029
F,2019-06-21,0.07458031992352732
F,2019-07-19,-0.054479375458843404
F,2019-08-16,-0.03777602016317927
F,2019-09-20,-0.001094498021939172
F,2019-10-18,-0.046647566048717226
F,2019-11-15,0.05471410513247155
F,2019-12-20,0.026487311021462068
F,2020-01-17,-0.03555676027682375
F,2020-02-21,-0.21088316429198783
F,2020-03-20,-0.3060342033333835
F,2020-04-17,0.053829518343234684
F,2020-05-15,0.12180433309187677
F,2020-06-19,0.06479843841800115
F,2020-07-17,0.08717097991156098
F,2020-08-21,0.03176789676629532
F,2020-09-18,-0.023459735138982585
F,2020-10-16,0.1606634236198421
F,2020-11-20,0.17464460635751733
F,2020-12-18,-0.03193999064438935
F,2021-01-15,0.19795143019301586
F,2021-02-19,0.11111086981091178
F,2021-03-19,0.04700974483892195
F,2021-04-16,-0.05795831094330872
F,2021-05-21,0.2590990782108389
F,2021-06-18,0.022709646529423644
F,2021-07-16,-0.06123871787751456
F,2021-08-20,-0.06594908770794083
F,2021-09-17,0.08672294114621071
F,2021-10-15,0.2062176236469606
F,2021-11-19,0.12928100734192882
F,2021-12-17,0.08233769187853257
F,2022-01-21,-0.017626653869751818
F,2022-02-18,-0.13497736721725506
F,2022-03-18,-0.03701692368206111
F,2022-04-14,-0.1571131336436451
F,2022-05-20,-0.033897973992256136
F,2022-06-17,-0.18640611472661972
F,2022-07-15,0.3198560752140325
F,2022-08-19,0.04748157711088341
F,2022-09-16,-0.265091760654967
F,2022-10-21,0.19375089897176734
F,2022-11-18,0.0507337249058164
F,2022-12-16,-0.16330953212838084
GOOGL,2018-01-19,0.12229152481515593
GOOGL,2018-02-16,-0.06623161083280915
GOOGL,2018-03-16,-0.06049336295631513
GOOGL,2018-04-20,-0.01789572622534319
GOOGL,2018-05-18,0.07993486958286189
GOOGL,2018-06-15,0.02653562500306239
GOOGL,2018-07-20,0.08681521204921383
GOOGL,2018-08-17,0.003733920741112229
GOOGL,2018-09-21,-0.020066486153546115
GOOGL,2018-10-19,-0.09651311782217187
GOOGL,2018-11-16,0.017484505533067907
GOOGL,2018-12-21,-0.05829748042856853
GOOGL,2019-01-18,0.07744800133164675
GOOGL,2019-02-15,0.0005864246761611014
GOOGL,2019-03-15,0.04468303930821027
GOOGL,2019-04-18,0.018754302636761144
GOOGL,2019-05-17,-0.07711650710399587
GOOGL,2019-06-21,-0.02141689262630697
GOOGL,2019-07-19,0.12504620223576057
GOOGL,2019-08-16,-0.022711571488458038
GOOGL,2019-09-20,0.02571389741977126
GOOGL,2019-10-18,0.030840955426542527
GOOGL,2019-11-15,0.035978227192625445
GOOGL,2019-12-20,0.027069827863354767
GOOGL,2020-01-17,0.0697236266397061
GOOGL,2020-02-21,-0.06527901722422957
GOOGL,2020-03-20,-0.13238657819222355
GOOGL,2020-04-17,0.1590000497803239
GOOGL,2020-05-15,0.0644698304420217
GOOGL,2020-06-19,-0.010790650891287279
GOOGL,2020-07-17,0.049294978895412234
GOOGL,2020-08-21,0.09515276762706248
GOOGL,2020-09-18,-0.10059999113615092
GOOGL,2020-10-16,0.1026955730516661
GOOGL,2020-11-20,0.08556756190193426
GOOGL,2020-12-18,-0.001002176745739658
GOOGL,2021-01-15,0.042631858281725776
GOOGL,2021-02-19,0.1064670890635242
GOOGL,2021-03-19,0.02008441867494537
GOOGL,2021-04-16,0.1410800400638792
GOOGL,2021-05-21,0.0014233001439158954
GOOGL,2021-06-18,0.036037604690442926
GOOGL,2021-07-16,0.10350436812888764
GOOGL,2021-08-20,0.07401062940394154
GOOGL,2021-09-17,-0.07616926896430476
GOOGL,2021-10-15,0.10749664239859547
GOOGL,2021-11-19,-0.04153165007669468
GOOGL,2021-12-17,0.02082139924571691
GOOGL,2022-01-21,-0.06591861093760709
GOOGL,2022-02-18,-0.0018239856856421266
GOOGL,2022-03-18,0.029693954081707385
GOOGL,2022-04-14,-0.17946678780558567
GOOGL,2022-05-20,-0.003046001045852398
GOOGL,2022-06-17,-0.04218369593445903
GOOGL,2022-07-15,0.06751810773380851
GOOGL,2022-08-19,-0.06963563193205247
GOOGL,2022-09-16,-0.11615331891672986
GOOGL,2022-10-21,-0.011918336203571744
GOOGL,2022-11-18,0.06856362515141767
GOOGL,2022-12-16,-0.12635052095908916
INTC,2018-01-19,0.04289432395143011
INTC,2018-02-16,0.030728406609169534
INTC,2018-03-16,0.05660407366642439
INTC,2018-04-20,-0.00883311165367251
INTC,2018-05-18,0.07543133195446194
INTC,2018-06-15,-0.09945603283889781
INTC,2018-07-20,-0.03238880695096369
INTC,2018-08-17,0.012987988205693801
INTC,2018-09-21,-0.023539116108747038
INTC,2018-10-19,-0.008669772147903654
INTC,2018-11-16,0.05851257752270822
INTC,2018-12-21,-0.048267861449312055
INTC,2019-01-18,0.004048548032469679
INTC,2019-02-15,0.13103200158063122
INTC,2019-03-15,0.01397528755373667
INTC,2019-04-18,-0.049534124230694254
INTC,2019-05-17,-0.131842986689367
INTC,2019-06-21,0.08696784265154989
INTC,2019-07-19,0.055984985655727515
INTC,2019-08-16,-0.055826060111768716
INTC,2019-09-20,0.08690334231849817
INTC,2019-10-18,0.09702774302434691
INTC,2019-11-15,0.03250452767884493
INTC,2019-12-20,0.03100806986459581
INTC,2020-01-17,0.06816932807305243
INTC,2020-02-21,-0.12727796355631693
INTC,2020-03-20,-0.025216988603596557
INTC,2020-04-17,0.10827598027772178
INTC,2020-05-15,0.05503299174306919
INTC,2020-06-19,-0.049264043592922024
INTC,2020-07-17,-0.20223869389346316
INTC,2020-08-21,0.07471473906154458
INTC,2020-09-18,0.016290797980011984
INTC,2020-10-16,-0.14484299701809378
INTC,2020-11-20,0.0998013494054606
INTC,2020-12-18,0.030406833820340706
INTC,2021-01-15,0.11421021836548673
INTC,2021-02-19,0.10140922824374599
INTC,2021-03-19,0.05297953272409739
INTC,2021-04-16,-0.10109372628885405
INTC,2021-05-21,-0.0010930799237944822
INTC,2021-06-18,-0.01715738565787628
INTC,2021-07-16,-0.04310657050437017
INTC,2021-08-20,0.012819385824583751
INTC,2021-09-17,-0.014426585695994976
INTC,2021-10-15,-0.0803305273214675
INTC,2021-11-19,0.011015688331982743
INTC,2021-12-17,0.046748290150454785
INTC,2022-01-21,-0.05204144171658942
INTC,2022-02-18,-0.015513731424599775
INTC,2022-03-18,0.03899339721540418
INTC,2022-04-14,-0.12046064232044684
INTC,2022-05-20,0.027380978979529846
INTC,2022-06-17,-0.15781166751599274
INTC,2022-07-15,-0.029403629164617917
INTC,2022-08-19,-0.11190686903587799
INTC,2022-09-16,-0.192670186240817
INTC,2022-10-21,0.10321806693307689
INTC,2022-11-18,0.07137575226712767
INTC,2022-12-16,-0.12105016236838573
MARA,2018-01-19,-0.21707239223408914
MARA,2018-02-16,-0.30529545943297465
MARA,2018-03-16,-0.49775788402395194
MARA,2018-04-20,0.6160715278812496
MARA,2018-05-18,-0.23204423522484952
MARA,2018-06-15,-0.33892125970189635
MARA,2018-07-20,0.1426681233275644
MARA,2018-08-17,-0.06666606668471331
MARA,2018-09-21,-0.2556119218067183
MARA,2018-10-19,-0.19396915325333153
MARA,2018-11-16,0.05000066469524311
MARA,2018-12-21,-0.41334654950833816
MARA,2019-01-18,-0.0610175911186146
MARA,2019-02-15,0.86121431264928
MARA,2019-03-15,-0.17772474251031356
MARA,2019-04-18,0.41690993415895927
MARA,2019-05-17,-0.07457559311867767
MARA,2019-06-21,0.05860775420594777
MARA,2019-07-19,-0.2768161193823966
MARA,2019-08-16,-0.20095648444727288
MARA,2019-09-20,0.04790374660209418
MARA,2019-10-18,-0.22857145330237139
MARA,2019-11-15,-0.051850701459563164
MARA,2019-12-20,-0.3114057524247956
MARA,2020-01-17,0.17994360056738024
MARA,2020-02-21,-0.17336622730623952
MARA,2020-03-20,-0.4765630630765798
MARA,2020-04-17,-1.0708992010943774e-06
MARA,2020-05-15,0.5555532801398366
MARA,2020-06-19,0.2999983200636138
MARA,2020-07-17,1.2307704154975707
MARA,2020-08-21,0.22167388093483664
MARA,2020-09-18,-0.209677050191993
MARA,2020-10-16,0.10203795059484544
MARA,2020-11-20,1.907405779539666
MARA,2020-12-18,0.662422691462915
MARA,2021-01-15,0.9865878871483125
MARA,2021-02-19,0.45370954508310235
MARA,2021-03-19,0.5927018766748642
MARA,2021-04-16,-0.2340702027615913
MARA,2021-05-21,-0.326536729411694
MARA,2021-06-18,0.26645318488320946
MARA,2021-07-16,-0.11922261002620904
MARA,2021-08-20,0.4690516125329378
MARA,2021-09-17,-0.22197715734808354
MARA,2021-10-15,0.6542090924653183
MARA,2021-11-19,-0.022397873075358343
MARA,2021-12-17,-0.3565704158285946
MARA,2022-01-21,-0.28362787678032053
MARA,2022-02-18,0.07689039523894525
MARA,2022-03-18,0.10256543413212782
MARA,2022-04-14,-0.441860834490275
MARA,2022-05-20,-0.34423005111519656
MARA,2022-06-17,-0.4780059740702005
MARA,2022-07-15,1.4325839810358123
MARA,2022-08-19,-0.08775842801647227
MARA,2022-09-16,-0.09620425738439486
MARA,2022-10-21,0.22408869129415376
MARA,2022-11-18,-0.5179252087992892
MARA,2022-12-16,-0.4588601662928832
META,2018-01-19,0.05910537118243142
META,2018-02-16,-0.04585390372182141
META,2018-03-16,-0.10391469722359703
META,2018-04-20,0.07641377115262804
META,2018-05-18,0.11499958193998672
META,2018-06-15,0.013245136895089438
META,2018-07-20,-0.11187767846418961
META,2018-08-17,0.01825251035336839
META,2018-09-21,-0.06413436341324297
META,2018-10-19,-0.07703998262867806
META,2018-11-16,-0.07365520759447453
META,2018-12-21,-0.06770568982932035
META,2019-01-18,0.27156862243691604
META,2019-02-15,-0.031431603501732464
META,2019-03-15,0.03245548412401256
META,2019-04-18,0.16023697370823675
META,2019-05-17,-0.08236909413176374
META,2019-06-21,0.08750821833922284
META,2019-07-19,0.006374088292000035
META,2019-08-16,-0.044071196341799124
META,2019-09-20,-0.04087823966975046
META,2019-10-18,0.07620325464029243
META,2019-11-15,0.052128399254362634
META,2019-12-20,0.017903352958568597
META,2020-01-17,-0.01627152655953823
META,2020-02-21,-0.04675326248644984
META,2020-03-20,-0.133369542996717
META,2020-04-17,0.2272819348125319
META,2020-05-15,0.0995571043639194
META,2020-06-19,0.008797418073480001
META,2020-07-17,0.1171422649859073
META,2020-08-21,0.15583203966623205
META,2020-09-18,-0.1067550973122473
META,2020-10-16,0.004618831905664145
META,2020-11-20,0.052676180116913995
META,2020-12-18,-0.013756911604472899
META,2021-01-15,-0.05429387160748056
META,2021-02-19,-0.0027499645302258013
META,2021-03-19,0.14327368600438506
META,2021-04-16,0.10372413294513816
META,2021-05-21,0.01122789939229718
META,2021-06-18,0.057737697168802615
META,2021-07-16,0.024706308131598576
META,2021-08-20,0.06477861116052863
META,2021-09-17,-0.10540836843682777
META,2021-10-15,-0.04661275477126381
META,2021-11-19,0.002748568148450037
META,2021-12-17,0.03664579676877411
META,2022-01-21,-0.06864918685711952
META,2022-02-18,-0.32634348773978006
META,2022-03-18,0.05368688286079104
META,2022-04-14,-0.09844422498241989
META,2022-05-20,-0.03407132263295787
META,2022-06-17,-0.16727012367331484
META,2022-07-15,-0.013335502321208503
META,2022-08-19,0.024074970889228053
META,2022-09-16,-0.1672513112554742
META,2022-10-21,-0.3133846824862102
META,2022-11-18,0.2677113129782185
META,2022-12-16,0.01896538877205689
MSFT,2018-01-19,0.1107064096166488
MSFT,2018-02-16,-0.008487557498349951
MSFT,2018-03-16,-0.02666003251824145
MSFT,2018-04-20,0.024651172156735734
MSFT,2018-05-18,0.06145473150139957
MSFT,2018-06-15,-0.0023261917646212327
MSFT,2018-07-20,0.07575302021326014
MSFT,2018-08-17,0.06304813069531368
MSFT,2018-09-21,0.01815885804092221
MSFT,2018-10-19,-0.06609933926162481
MSFT,2018-11-16,0.04274768927760264
MSFT,2018-12-21,-0.08404537616234764
MSFT,2019-01-18,0.028156926355736633
MSFT,2019-02-15,0.07738138061920119
MSFT,2019-03-15,0.05275499859467048
MSFT,2019-04-18,0.1073413374198493
MSFT,2019-05-17,-0.04952941395775712
MSFT,2019-06-21,0.08311754717844733
MSFT,2019-07-19,0.01724361275935915
MSFT,2019-08-16,0.015141573468536729
MSFT,2019-09-20,0.008489054444898336
MSFT,2019-10-18,0.03121632477693459
MSFT,2019-11-15,0.05946697810482027
MSFT,2019-12-20,0.041749326658590435
MSFT,2020-01-17,0.07945351938764666
MSFT,2020-02-21,-0.04569563758998951
MSFT,2020-03-20,-0.026540625896694925
MSFT,2020-04-17,0.13632695401615624
MSFT,2020-05-15,0.025352587859654774
MSFT,2020-06-19,0.11055993106934947
MSFT,2020-07-17,0.007369409492290924
MSFT,2020-08-21,0.10276754810878708
MSFT,2020-09-18,-0.06739745989140733
MSFT,2020-10-16,-0.03737139071533668
MSFT,2020-11-20,0.06009879530418649
MSFT,2020-12-18,0.03900460108352366
MSFT,2021-01-15,0.04289129647806256
MSFT,2021-02-19,0.0041085221183432274
MSFT,2021-03-19,0.014589630826635558
MSFT,2021-04-16,0.06960361532319204
MSFT,2021-05-21,-0.0076342471695619585
MSFT,2021-06-18,0.0849884900340292
MSFT,2021-07-16,0.05171553670312656
MSFT,2021-08-20,0.06160268499127297
MSFT,2021-09-17,-0.06612041656759904
MSFT,2021-10-15,0.17628888911068819
MSFT,2021-11-19,-0.0012850504033183885
MSFT,2021-12-17,0.017332013613704067
MSFT,2022-01-21,-0.07534328417674496
MSFT,2022-02-18,-0.037208858224223706
MSFT,2022-03-18,0.031862476147503926
MSFT,2022-04-14,-0.0998665467120049
MSFT,2022-05-20,-0.01797191368298945
MSFT,2022-06-17,-0.055319981704985866
MSFT,2022-07-15,0.09309751402902422
MSFT,2022-08-19,-0.0666598419815948
