ticker,date,return
AMZN,2024-09-20,-0.06481990740740307
AMZN,2024-10-18,4.7581285356201874e-08
AMZN,2024-11-15,0.003021057401813021
AVGO,2023-01-20,0.1576060058640909
AVGO,2024-09-20,0.119148851063829
AVGO,2024-11-15,0.0003584956069571099
BABA,2023-01-20,-0.008432643849206056
BABA,2023-02-17,-0.019261539325842736
BABA,2023-03-17,0.01783692865105957
BABA,2023-04-21,0.0016633344425960317
BABA,2023-05-19,0.004243065063649798
BABA,2023-06-16,0.018778483568074877
BABA,2023-07-21,-0.010049638190954613
BABA,2023-08-18,-0.042483558823530276
BABA,2023-09-15,-4.822134387350019e-07
BABA,2023-10-20,-0.012345049382717077
BABA,2023-11-17,0.02234597020484208
BABA,2023-12-15,0.003597451438849042
BABA,2024-01-19,-0.022499084999999752
BABA,2024-02-16,-0.048191668674698485
BABA,2024-03-15,-0.001683449494949918
BABA,2024-04-19,0.009803971677559531
BABA,2024-05-17,0.3997977560728745
BABA,2024-06-21,-0.2040239540229879
BABA,2024-07-19,-0.1060108950819676
BABA,2024-08-16,-0.3602208928176799
BABA,2024-10-18,-0.005230718395815126
BABA,2024-11-15,0.1397382576419215
COIN,2023-01-20,-0.010669548981571464
COIN,2023-02-17,0.001003346038114028
COIN,2023-03-17,-0.012376294554455325
COIN,2023-04-21,0.02875438338658154
COIN,2023-05-19,0.05357169642857418
COIN,2023-06-16,-0.0026121092729647355
COIN,2023-08-18,-0.001396434357542331
COIN,2023-09-15,-0.012939678373382835
COIN,2023-10-20,0.0037563877295492265
COIN,2024-01-19,-0.0048579057214824806
COIN,2024-02-16,-0.012509887569279399
COIN,2024-04-19,-0.01639594262295152
COIN,2024-05-17,-0.008749962499999597
COIN,2024-06-21,0.024327626244010192
COIN,2024-07-19,-0.16081015191038828
COIN,2024-08-16,-0.026822635942452933
COIN,2024-09-20,0.001595984440455167
F,2023-01-20,-0.40268433557046956
F,2023-02-17,-9.268292711084314e-08
F,2023-03-17,-0.04705832941176502
F,2023-04-21,-0.02777672222221972
F,2023-05-19,-0.012861710610932553
F,2023-06-16,-0.1250038750000062
F,2023-07-21,-0.004878068292683113
F,2023-08-18,-0.046875531250000435
F,2023-09-15,-0.0072995182481754295
F,2023-10-20,-0.011428834285714506
F,2023-11-17,-0.009803696078431012
F,2023-12-15,-0.16666561111111067
F,2024-01-19,-0.16129019999999972
F,2024-02-16,0.14285914285713996
F,2024-04-19,0.04545393181818147
F,2024-06-21,-0.01818202727272744
F,2024-07-19,-0.005698071225070933
F,2024-08-16,0.2000021999999788
F,2024-09-20,-0.09090563636362825
F,2024-10-18,-0.833329500000012
GOOGL,2023-01-20,-0.001766514134276087
GOOGL,2023-02-17,-0.01804088917525759
GOOGL,2023-03-17,0.015010075046905103
GOOGL,2023-04-21,1.1824324275266918e-07
GOOGL,2023-05-19,0.01980079207920915
GOOGL,2023-06-16,0.01219581300813033
GOOGL,2023-07-21,0.02051971272229891
GOOGL,2023-08-18,-0.01098962037962048
GOOGL,2023-09-15,-0.1044685074626841
GOOGL,2023-10-20,0.2399904000000106
GOOGL,2023-11-17,-0.06615023346303561
GOOGL,2023-12-15,0.0014433549783541277
GOOGL,2024-01-19,-0.008850508849559846
GOOGL,2024-02-16,-0.06349785714284617
GOOGL,2024-03-15,-0.008445017593244453
GOOGL,2024-05-17,-0.0021541163793127316
GOOGL,2024-06-21,0.008619094827584384
GOOGL,2024-08-16,-0.1556864071856261
GOOGL,2024-09-20,-0.042423151515156965
GOOGL,2024-10-18,0.06090729461756306
GOOGL,2024-11-15,-0.006957156771799533
INTC,2023-01-20,-0.021127190140845187
INTC,2023-02-17,-0.008583918454935002
INTC,2023-04-21,-0.46154084615384994
INTC,2023-05-19,-0.01545611591962881
INTC,2023-06-16,-0.029411990196077542
INTC,2023-07-21,-0.015748031496062964
INTC,2023-08-18,-0.006109761710794581
INTC,2023-09-15,-0.003235653721682663
INTC,2023-10-20,0.01732117436489622
INTC,2023-11-17,0.009345724299064884
INTC,2023-12-15,-0.013760766055047169
INTC,2024-01-19,-0.03648032618025776
INTC,2024-02-16,4.4852941183393114e-07
INTC,2024-03-15,-8.636363646452594e-08
INTC,2024-04-19,-0.009132383561643254
INTC,2024-05-17,0.22972952702702476
INTC,2024-06-21,-0.014925601990048887
INTC,2024-07-19,-0.049373106583072035
INTC,2024-08-16,-0.12499984374999829
INTC,2024-09-20,-0.012819923076924922
INTC,2024-10-18,-0.035714014285713636
INTC,2024-11-15,-0.006651986696230239
MARA,2023-01-20,-0.20000076399999855
MARA,2023-02-17,-0.05633792112675928
MARA,2023-03-17,0.010869896739130525
MARA,2023-04-21,0.05882532352941228
MARA,2023-05-19,0.020832856249999976
MARA,2023-06-16,0.0029153294460642076
MARA,2023-07-21,0.010600754416961067
MARA,2023-08-18,-0.024390399186992262
MARA,2023-10-20,0.015228426395939021
MARA,2023-11-17,0.03109464179104493
MARA,2023-12-15,-0.0034719305555557245
MARA,2024-01-19,0.0018315503663002275
MARA,2024-02-16,-0.0064682652005173535
MARA,2024-03-15,-0.007936507936507797
MARA,2024-05-17,0.04999539999999669
MARA,2024-06-21,0.0035025464098075165
MARA,2024-07-19,-0.030973425884955774
MARA,2024-08-16,-0.04166658333333206
MARA,2024-09-20,0.024910733096085824
MARA,2024-10-18,-0.004807841346153863
MARA,2024-11-15,0.009709631067961855
META,2023-01-20,-0.0033341952106701322
META,2023-02-17,-0.011510762589927781
META,2023-03-17,0.002240862745097605
META,2023-04-21,0.006901064738744411
META,2023-05-19,-0.04534606205250602
META,2023-06-16,0.04930167770419258
MSFT,2023-01-20,-0.019011537208040497
MSFT,2023-02-17,0.022093250920568686
MSFT,2023-03-17,-0.017063174061437203
MSFT,2023-06-16,-0.06219179104477368
MSFT,2023-07-21,-0.0007011562718988174
MSFT,2023-09-15,0.10264456953641865
MSFT,2023-10-20,0.03412511182845224
MSFT,2023-11-17,-0.49304791666667325
MSFT,2023-12-15,0.006318476658477179
MSFT,2024-01-19,0.012468229426427557
MSFT,2024-02-16,-0.0017470804195789391
MSFT,2024-03-15,-0.029932504581550612
MSFT,2024-04-19,0.011511086086086086
MSFT,2024-07-19,0.03247962523422765
MSFT,2024-08-16,-0.028626653944019642
MSFT,2024-09-20,-0.06496411438089977
MSFT,2024-10-18,-0.049429657794676785
MSFT,2024-11-15,0.02808215611613374
MSTR,2023-06-16,0.8279489939176388
NFLX,2023-01-20,-0.030451705237514948
NFLX,2023-02-17,-0.017328825021132754
NFLX,2023-04-21,-0.008691185870478457
NFLX,2023-05-19,0.006917165413533821
NFLX,2023-06-16,-0.02343749999999989
NIO,2023-01-20,-0.050002099999998606
NIO,2023-03-17,0.02469126419752965
NIO,2023-04-21,-0.06557427049180342
NIO,2023-05-19,-0.015544238860103143
NIO,2023-06-16,-5.063291108609036e-08
NIO,2023-07-21,-0.083333555555554
NIO,2023-08-18,-5.438596500928483e-07
NIO,2023-09-15,3.1404958633629576e-08
NIO,2023-10-20,1.2181818169754166e-06
NIO,2023-11-17,0.02083335312500023
NIO,2023-12-15,-0.013698591095890555
NIO,2024-01-19,-0.12500083749999913
NIO,2024-02-16,-0.02325563720930235
NIO,2024-04-19,-0.015384453846153945
NIO,2024-05-17,-2.7285714232494485e-07
NIO,2024-06-21,-0.041666587499999075
NIO,2024-07-19,-0.16666746666666932
NIO,2024-08-16,-0.007751775193798549
NIO,2024-09-20,-0.0434791739130429
NIO,2024-10-18,-0.03773541698113192
NIO,2024-11-15,0.01886785283018777
NVDA,2023-01-20,0.0004551388076197149
NVDA,2023-02-17,-0.024906482265422802
NVDA,2023-03-17,0.0037070234304452665
NVDA,2023-05-19,-0.012292804956950287
PLTR,2023-01-20,-0.013453000448430674
PLTR,2023-02-17,-0.008849658407080185
PLTR,2023-03-17,0.12500190625000052
PLTR,2023-04-21,1.078167133350405e-08
PLTR,2023-05-19,-1.767441863975705e-07
PLTR,2023-06-16,-0.022726568181817064
PLTR,2023-07-21,2.375000005550021e-07
PLTR,2023-08-18,0.07258058064516182
PLTR,2023-09-15,0.009091463636363706
PLTR,2023-10-20,-0.004434640798225975
PLTR,2023-11-17,-0.005525281767956858
PLTR,2023-12-15,-0.024000552000001063
PLTR,2024-01-19,-0.005347522727272791
PLTR,2024-02-16,-0.05555512962963105
PLTR,2024-03-15,-0.007842866666666004
PLTR,2024-04-19,0.011494385057470913
PLTR,2024-05-17,-0.03157886842105173
PLTR,2024-06-21,-0.006507609544468718
PLTR,2024-08-16,-0.16932895207667698
PLTR,2024-10-18,-0.0074107829119441915
RIVN,2023-01-20,0.056680022267206365
RIVN,2023-02-17,-0.002853099857346497
RIVN,2023-03-17,-0.07407407407407418
RIVN,2023-04-21,0.02105291578947366
RIVN,2023-05-19,0.021459274678111484
RIVN,2023-06-16,0.0029297324218748866
RIVN,2023-07-21,-0.004717143867924878
RIVN,2023-08-18,0.029556726600985517
RIVN,2023-09-15,0.017199101965602148
RIVN,2023-10-20,-0.012346617283952921
RIVN,2023-11-17,-0.005597029850746393
RIVN,2023-12-15,0.008620755747126507
RIVN,2024-01-19,-0.14473734210526434
RIVN,2024-02-16,-0.007680485407065896
RIVN,2024-03-15,-0.014388571223021174
RIVN,2024-04-19,0.11111111111111116
RIVN,2024-05-17,-0.05882444117647212
RIVN,2024-06-21,0.015037593984962516
RIVN,2024-07-19,0.014545439999999799
RIVN,2024-09-20,4.1666667449646866e-08
RIVN,2024-10-18,-0.24999475000000349
RIVN,2024-11-15,0.005249322834645964
SOFI,2023-01-20,-0.015873196825397562
SOFI,2023-03-17,-0.020833273958333565
SOFI,2023-05-19,-0.01639333852459035
SOFI,2023-07-21,-0.03703736666666624
SOFI,2023-08-18,-0.01834890366972497
SOFI,2023-09-15,-0.006097491463414317
SOFI,2023-10-20,-0.14999962
SOFI,2023-11-17,2.059459454084589e-07
SOFI,2023-12-15,-0.013071745751633945
SOFI,2024-01-19,-0.03546123617021313
SOFI,2024-02-16,-0.03000020999999986
SOFI,2024-03-15,-0.15384512307692422
SOFI,2024-04-19,-0.034482034482759216
SOFI,2024-05-17,-0.02857167428571461
SOFI,2024-06-21,-1.4285714278194916e-07
SOFI,2024-07-19,-1.0
SOFI,2024-08-16,-0.018691410280373355
SOFI,2024-09-20,0.023474323943662334
SOFI,2024-10-18,-0.0027472225274726148
SOFI,2024-11-15,0.007462970149254344
TSLA,2023-04-21,0.001985400397087611
TSLA,2023-05-19,0.0006213007827058359
TSLA,2023-11-17,0.06260769672601962
TSLA,2024-02-16,0.002200624484181901
TSLA,2024-04-19,0.010585513698630367
TSLA,2024-06-21,-0.012930305955199284
TSLA,2024-07-19,0.013582550933785464
TSLA,2024-09-20,0.009942600732600448
